Сто лет одиночества,Константин Паустовский,Драма,1547,73,56,Твердый,Подарок,29.05.1998,01.12.2005,Хорошая книга
Унесенные ветром,Аркадий Гайдар,Психология,1657,96,60,Мягкий,Наследство,09.05.2017,01.07.1996,Сложная для понимания книга
Потерянный рай,Корней Чуковский,Рассказ,1794,78,47,Мягкий,Подарок,10.10.2019,26.07.2003,Ужасная книга
Властелин колец,Джером Д. Сэлинджер,Рассказ,1465,17,47,Твердый,Подарок,05.05.2019,10.05.2008,Хорошая книга
Толкование сновидений,Александр Беляев,Учебник,1770,70,56,Мягкий,Подарок,04.01.2021,28.03.2002,Неплохя книга
Родной сын,Ярослав Гашек,Учебник,1469,46,63,Твердый,Наследство,18.02.2008,06.09.2017,Хорошая книга
В дороге,Антуан де Сент-Экзюпери,Психология,1768,23,65,Твердый,Покупка,24.05.2014,17.07.2008,Ужасная книга
Библия,Кир Булычев,Роман,1717,44,18,Мягкий,Покупка,27.05.2020,22.09.2006,Хорошая книга
Души черного народа,Маргарет Митчелл,Рассказ,1899,80,21,Твердый,Покупка,11.05.2012,26.04.2006,Сложная для понимания книга
Улисс,Агата Кристи,Драма,1550,18,29,Твердый,Наследство,16.10.2010,03.04.2008,Хорошая книга
Путешествие в Индию,Михаил Салтыков-Щедрин,Драма,1704,80,36,Твердый,Подарок,09.08.1997,06.04.2004,Сложная для понимания книга
Демократия в Америке,Антон Макаренко,Фантастика,1915,21,70,Мягкий,Подарок,06.05.2020,01.02.2018,Ужасная книга
Исповедь,Юлиан Семенов,Драма,1519,92,44,Твердый,Подарок,28.02.2000,31.12.2013,Сложная для понимания книга
Души черного народа,Александр Дюма,Комедия,1684,47,79,Твердый,Наследство,29.06.2016,28.06.2007,Ужасная книга
Демократия в Америке,Борис Васильев,Фантастика,1759,77,17,Мягкий,Подарок,07.04.2014,27.11.2016,Сложная для понимания книга
Ночь,Александр Беляев,Стихотворения,1436,51,55,Твердый,Подарок,25.01.2018,02.11.2020,Неплохя книга
Отелло,Агата Кристи,Научная лит-ра,1950,81,13,Твердый,Наследство,01.05.2012,07.12.2015,Неплохя книга
Звук и ярость,Николай Лесков,Комедия,1480,48,34,Твердый,Покупка,19.04.2014,24.11.2017,Сложная для понимания книга
Вся королевская рать,Николай Носов,Повесть,1493,81,88,Твердый,Покупка,24.06.2017,25.11.2011,Сложная для понимания книга
Человек-невидимка,Александр Островский,Психология,1628,36,10,Мягкий,Подарок,13.02.2017,28.12.2016,Ужасная книга
Безмолвная весна,Федор Достоевский,Роман,1418,50,96,Твердый,Покупка,01.04.2016,13.02.2005,Ужасная книга
Гроздья гнева,Александр Грин,Фантастика,1465,78,94,Мягкий,Покупка,15.01.2013,16.04.2017,Неплохя книга
Кролик,Иван Ефремов,Фантастика,1663,24,34,Мягкий,Подарок,12.06.2003,06.12.2013,Ужасная книга
Общая теория занятости,Виктор Драгунский,Научная лит-ра,1487,43,62,Твердый,Наследство,06.03.2003,26.01.2008,Сложная для понимания книга
Фиеста,Оскар Уайльд,Комедия,1788,42,60,Твердый,Наследство,27.10.2016,11.10.2006,Ужасная книга
Возлюбленная,Артур Конан Дойль,Психология,1457,11,75,Мягкий,Наследство,21.10.2006,09.01.1999,Хорошая книга
Путешествия Гулливера,Уильям Шекспир,Комедия,1473,86,19,Твердый,Наследство,30.04.2003,02.01.2005,Ужасная книга
Красная книжица,Антон Макаренко,Психология,1984,93,63,Мягкий,Подарок,19.04.1996,12.07.2002,Сложная для понимания книга
Фиеста,Иван Тургенев,Учебник,1808,39,20,Мягкий,Наследство,27.10.1995,04.02.2017,Замечательная книга
В дороге,Фрэнсис Скотт Фицджеральд,Повесть,1556,27,13,Твердый,Покупка,07.08.2009,30.12.2019,Ужасная книга
Война и мир,Валентин Распутин,Комедия,1576,63,33,Твердый,Наследство,11.09.2005,06.04.2005,Неплохя книга
Сонеты,Джейн Остин,Стихотворения,1512,36,97,Твердый,Подарок,27.02.2014,18.09.2014,Замечательная книга
Убить пересмешника,Илья Ильф,Комедия,1602,25,21,Мягкий,Подарок,03.04.2008,01.11.2019,Хорошая книга
Путешествие в Индию,Мария Семенова,Научная лит-ра,1947,20,19,Твердый,Наследство,16.09.2017,22.01.2020,Неплохя книга
Распад,Джейн Остин,Повесть,1587,35,29,Твердый,Наследство,27.01.2014,28.12.2002,Хорошая книга
Левиафан,Стендаль,Роман,1631,52,69,Твердый,Наследство,06.06.2005,10.10.2001,Замечательная книга
Паутина Шарлотты,Федор Достоевский,Фантастика,1886,32,22,Твердый,Покупка,23.10.2018,04.05.2005,Ужасная книга
Свет в августе,Василь Быков,Комедия,1615,67,47,Твердый,Подарок,08.04.2003,13.12.2016,Сложная для понимания книга
Красная книжица,Леонид Филатов,Фантастика,1717,48,88,Твердый,Наследство,04.06.2007,29.04.1996,Ужасная книга
Великий Гэтсби,Агата Кристи,Драма,1413,51,80,Мягкий,Наследство,08.04.2001,30.01.2015,Неплохя книга
Госпожа Бовари,Джонатан Свифт,Учебник,1479,39,54,Мягкий,Наследство,08.12.2014,10.12.2015,Неплохя книга
Многообразие религиозного опыта,Эрих Мария Ремарк,Научная лит-ра,1501,31,67,Твердый,Покупка,16.01.1999,29.04.2018,Замечательная книга
